Unnamed: 0,User,Tweet,Cleaned_Tweet,Sentiment,Label
7094,Neeraj_SKumar,Active entry of Priyanka Gandhi into UP Politics would largely split the opposition vote and help #BJP as the #SP and #BSP have already announced tie-up to contest #LokSabhaElections2019.,active entry priyanka gandhi politics would largely split opposition vote help bjp sp bsp already announced tieup contest loksabhaelections,0.04047619047619047,1.0
7095,sarthakc1805,"Is it an announcement of #RahulGandhi failure that they are now bringing in #PriyankaGandhi as per what Dr. @sambitswaraj , Spokesperson, BJP said. Interesting to see the induction of Priyanka Gandhi Vadra into the #Congress ahead of the big general election?#PriyankaInPolitics",announcement rahulgandhi failure bringing priyankagandhi per dr spokesperson bjp said interesting see induction priyanka gandhi vadra congress ahead big general electionpriyankainpolitics,0.05833333333333333,1.0
7096,saandiippnayak,"By appointing the #priyankagandhi the congress is openly admitting that Pidi Gandhi has been 
a failure,I do not see roping in Priyanka Vadra would help Congress. In fact it will be a fine balancing act between her 
and  #RahulGandhi
#PriyankaInPolitics
#PriyankaGandhi",appointing priyankagandhi congress openly admitting pidi gandhi failurei see roping priyanka vadra would help congress fact fine balancing act rahulgandhi priyankainpolitics priyankagandhi,0.20833333333333334,1.0
7097,arshpath,Finally #PriyankaGandhi entered active politics. Now there will be a race between her &amp; #RahulGandhi who comes of age early. Bad for her Rahul Gandhi has 14 years advantage. Good for RaGa to have a fair comparison.,finally priyankagandhi entered active politics race amp rahulgandhi comes age early bad rahul gandhi years advantage good raga fair comparison,0.11111111111111112,1.0
7098,Bhanu00299579,@abpnewstv Pappu @RahulGandhi n puppy #PriyankaGandhi in #Congress. now #BJP have got more strength to win general elections with full majority.. #bjptarget320,pappu n puppy priyankagandhi congress bjp got strength win general elections full majority bjptarget,0.4000000000000001,1.0
7099,sobuj_raja,"Priyanka Gandhi is the last and the most powerful weapon of @INCIndia . Her entry will not only boost Congress but also will shift the narrative Modi vs Rahul in 2019. @RahulGandhi wants to play from front foot. Let's see what happens...
#priyankagandhi #LokSabhaElections2019",priyanka gandhi last powerful weapon entry boost congress also shift narrative modi vs rahul wants play front foot lets see happens priyankagandhi loksabhaelections,0.16666666666666666,1.0
7100,AseemShri,#PriyankaGandhi Finally. Her entry will surely make elections more interesting. Is it also true Rahul Gandhi will be contesting from three seats? #LokSabhaElections2019,priyankagandhi finally entry surely make elections interesting also true rahul gandhi contesting three seats loksabhaelections,0.3375,1.0
7101,iSidd1989,"@MrsGandhi @AdvDeepaTiwari1 @RahulGandhi How can you be so much against a women?? Seems like bhakts are not being able to digest this change at all. From tomorrow onwards, they will add #PriyankaGandhi in their daily chanting along with #RahulGandhi. Get some burnol, I'll "" modi's paytm"" you the amount.",much women seems like bhakts able digest change tomorrow onwards add priyankagandhi daily chanting along rahulgandhi get burnol ill modis paytm amount,0.04999999999999999,1.0
7105,rajatraihanda,"Rahul and Priyanka v/s Modi and Shah.
The game is on! #LokSabhaElections2019",rahul priyanka vs modi shah game loksabhaelections,-0.4,0.0
7106,Onlyesskay,"@MrsGandhi @RahulGandhi No, it is probably that he alone should not get entire credit for the decimation of m/s #INC Pvt Ltd. 

Besides, they need some more faces to be present for photo-ops at  the time of its burial, for it to look decent.

After that RTI   
Peace will prevail ever after.
ओम् शान्ति",probably alone get entire credit decimation ms inc pvt ltd besides need faces present photoops time burial look decent rti peace prevail ever,0.05555555555555555,1.0
7107,GaurUjjwal,"#RajeevShukla #RahulGandhi and every other #Congress man saying, that #PriyankaEntersPolitics will revive #Congress, this clearly says 2 things - 1) Rahul has failed to revive 2) Congress is in deep trouble.
@DrGPradhan @BJP4India @narendramodi @PiyushGoyalOffc @TajinderBagga",rajeevshukla rahulgandhi every congress man saying priyankaenterspolitics revive congress clearly says things rahul failed revive congress deep trouble,-0.15,0.0
7108,MitkaryS,"So instead of Rahul Gandhi, Priyanka may contest from Amethi against Smriti Irani ? And Rahul be shifted to some other safe seat in Southern India? #India #PriyankaGandhi #Congress #RahulGandhi #GE2019",instead rahul gandhi priyanka may contest amethi smriti irani rahul shifted safe seat southern india india priyankagandhi congress rahulgandhi ge,0.25,1.0
7109,PrabhThothian,"Priyanka gandhi appointed GENERAL SECRETARY OF AICC incharge UP &amp; UTTRANCHAL, G8 &amp; GOOD SIGN FOR CONGRESS
#RahulGandhi",priyanka gandhi appointed general secretary aicc incharge amp uttranchal g amp good sign congress rahulgandhi,0.375,1.0
7110,pujary_,"Why is #bjp taking so long to make a conference saying ""Rahul Gandhi Failed"" ?
#PriyankaInPolitics",bjp taking long make conference saying rahul gandhi failed priyankainpolitics,-0.275,0.0
7111,rose_exclusive,@RahulGandhi Congratulations Sir! And thank you soo much for a lovely news you gave us today. Looking forward to see Priyanka Gandhi Ma'am at her best. Vert Happy Today. #voteforcongress #priyankagandhi #LokSabhaElections2019,congratulations sir thank soo much lovely news gave us today looking forward see priyanka gandhi maam best vert happy today voteforcongress priyankagandhi loksabhaelections,0.7666666666666666,1.0
7112,maddy0429,@BDUTT She still is even being considered within to slowly be raised to #INC president after 2019...?? So @INCIndia has heard the call in UP @RahulGandhi hataao congress bachaao??,still even considered within slowly raised inc president heard call hataao congress bachaao,-0.30000000000000004,0.0
7113,Errantman,"Priynka Gandhi enters in active politics and congis felt reincarnation of Indira. 😂😅
#PriyankaGandhi #LokSabhaElections2019 
#UttarPradesh #CongressDynesty",priynka gandhi enters active politics congis felt reincarnation indira priyankagandhi loksabhaelections uttarpradesh congressdynesty,-0.13333333333333333,0.0
7114,manatleshabd,"I don't like politics but happy to listen news about priyanka gandhi appointed as a general secretary of congress party 
#PriyankaGandhi #congress #BJP 
Why bjp scared on priyanka's entry in politics?",dont like politics happy listen news priyanka gandhi appointed general secretary congress party priyankagandhi congress bjp bjp scared priyankas entry politics,0.42500000000000004,1.0
7115,kirtanaha,#BJP should be really worried now coz Priyanka Gandhi is as smart as RaGa is stupid.,bjp really worried coz priyanka gandhi smart raga stupid,-0.12857142857142856,0.0
7117,Piercingharmony,"Indira Gandhi became  Prime Minister in 1966. She was around 49. 
#PriyankaGandhi took the political plunge today. She is  47. 

Years of catching up to do #hopeful

 #Congress Vs #BJP 

#PriyankaGandhiVadra #PriyankaInPolitics",indira gandhi became prime minister around priyankagandhi took political plunge today years catching hopeful congress vs bjp priyankagandhivadra priyankainpolitics,0.3,1.0
7118,imPrasadMani,@ndtv #PriyankaEntersPolitics Can Priyanka Gandhi can counter #BJP in the upcoming General Election??,priyankaenterspolitics priyanka gandhi counter bjp upcoming general election,0.05000000000000002,1.0
7119,vvemuri,#Congress  #BJP #RahulGandhi #PriyankaVadra #AmitShah #NarendraModi  #Elections2019  @JM_Scindia : Jyotiraditya and Priyanka  given charge of key #UttarPradesh . Along with @RahulGandhi  they become the new CONGRESS TROIKA?,congress bjp rahulgandhi priyankavadra amitshah narendramodi elections jyotiraditya priyanka given charge key uttarpradesh along become new congress troika,0.06818181818181818,1.0
7120,Bombay2Istanbul,"Before we start breaking down on how, why now and what next over this, the crux of the matter is the Congress was waiting to do this in the run up to elections. Priyanka Gandhi appointed as Congress' General Secretary for U.P East.

#PriyankaGandhi #Congress #INC #India",start breaking next crux matter congress waiting run elections priyanka gandhi appointed congress general secretary east priyankagandhi congress inc india,0.02500000000000001,1.0
7121,pramodthomas84,Priyanka Gandhi Vadra appointed Congress General Secretary for Uttar Pradesh East. My wish is that she sould contest from Amethi or Raebareli. This will be a game changer decision from @INCIndia #LokSabhaElections2019,priyanka gandhi vadra appointed congress general secretary uttar pradesh east wish sould contest amethi raebareli game changer decision loksabhaelections,-0.175,0.0
7122,TeekhiTippani,"Only dumbfucks believe in Rahul Gandhi. If you can support an idiot like him bc you are consumed with hatred for Modi, you are a high grade moron. His family has looted this country for years! Stop being a slave! #RahulGandhi",dumbfucks believe rahul gandhi support idiot like bc consumed hatred modi high grade moron family looted country years stop slave rahulgandhi,-0.48,0.0
7123,LinySajan,"@IndiaToday @DrAMSinghvi Considering all the facts laid out by @IndiaToday it looks more and more like an elaborate  pre-planned trap set by the @BJP4India . The @INCIndia got ensnared. 
#BJP has money and rich #NRI friends in the #USA . Got a man &amp; media to cooperate.
@RahulGandhi should be street smart",considering facts laid looks like elaborate preplanned trap set got ensnared bjp money rich nri friends usa got man amp media cooperate street smart,0.3630952380952381,1.0
7124,JaliKamalakar,#BJP is doing vote bank&amp;power grabbing loop line politics where as @INCIndia is keen on service oriented straight forward politics. That's de difference between @RahulGandhi ji &amp; #Namo. @WithPGV @vidyarthee @ashokgehlot51 @rssurjewala @pravchak @sravandasoju @KPadmaRani1 @MYaskhi,bjp vote bankamppower grabbing loop line politics keen service oriented straight forward politics thats de difference ji amp namo,0.2,1.0
7125,ananthramanrkr,Congratulations @RahulGandhi ji for appointing @talktoapsara as general secretary #inc,congratulations ji appointing general secretary inc,0.05000000000000002,1.0
7126,BernardDmello,"@RamSharma19 @IndiaToday @sardesairajdeep @gauravbh @INCIndia @RahulGandhi @divyaspandana @rssurjewala Bhatia forgot that EC gave data where VVPAT n the actual count matching % was skewed very badly, #Bjp should stop lying so brazenly on news channels, they can on North Korean channel #EVMHacking",bhatia forgot ec gave data vvpat n actual count matching skewed badly bjp stop lying brazenly news channels north korean channel evmhacking,-0.3499999999999999,0.0
7127,jitengajaria,An interesting observation by an ex Congress MLA - Amit Shah took lesser time to recover from his illness &amp; hit the ground than Rahul Gandhi takes for his secret trips &amp; 'visits to see ailing grandma'. #AmitShahInMalda #AmitShah #RahulGandhi,interesting observation ex congress mla amit shah took lesser time recover illness amp hit ground rahul gandhi takes secret trips amp visits see ailing grandma amitshahinmalda amitshah rahulgandhi,0.033333333333333326,1.0
7131,dnsunita4853,"""Surat couple makes Rafale themed wedding Card.""Rahul Gandhi shd learn why people get happily married. They love their honest &amp; dedicated leaders, follow their footsteps and r patriotic. Better late than never! Good luck! #NarendraModi #BJP #ABP #ZN #NN",surat couple makes rafale themed wedding cardrahul gandhi shd learn people get happily married love honest amp dedicated leaders follow footsteps r patriotic better late never good luck narendramodi bjp abp zn nn,0.20000000000000004,1.0
7134,KKMMB9,"@moneycontrolcom @BJP4India @INCIndia @RahulGandhi @rsprasad Why is BJP so ANTI-SHARE MARKET?#LTCG Tax was removed by #Congress in 2004, has been brought back by #BJP in 2018 recklessly. BJP wants to scare away share investors? Why so much apathy?This year more than 85% stocks are not eligible for LTCG! Penny wise pound foolish #Budget2019",bjp antishare marketltcg tax removed congress brought back bjp recklessly bjp wants scare away share investors much apathythis year stocks eligible ltcg penny wise pound foolish budget,0.275,1.0
7135,William64272214,PM's @narendramodi Talk Has very little to cheer #GoaMining People. #mining #Amendment #Goa @goacm @GoaFront @NSawaikar @shripadynaik @TendulkarBJP @BJP4Goa @INCGoa @ShivSena @Goaforwardparty @AamAadmiParty #GSM #MGP #INC #NCP @RahulGandhi @AmitShah #NaMoWorked4Poor ??,pms talk little cheer goamining people mining amendment goa gsm mgp inc ncp namoworkedpoor,-0.1875,0.0
7136,SandipGhose,@Ish_Bhandari They did it long ago. The campaign was officially launched with Rahul Gandhi’s US tour and the Berkeley interactions. #LokSabhaElections2019 #EVM #EVMHackathon,long ago campaign officially launched rahul gandhis us tour berkeley interactions loksabhaelections evm evmhackathon,-0.05,0.0
7137,RajSing15346528,@arunjaitley Sir we truly support you . But the problem is that why the Congress leader @RahulGandhi  and other leaders from opposition says all the fake need to the people of India .. we want BJP for lifetime and yes I'll support you #BJP,sir truly support problem congress leader leaders opposition says fake need people india want bjp lifetime yes ill support bjp,-0.5,0.0
7138,AshokeRattan,Brutal attack on Arun Singh is true reflection of tolerance within #INC and party’s commitment to saving Democracy. @RahulGandhi and impotent CHAMCHAS have no guts to face media or hold PC,brutal attack arun singh true reflection tolerance within inc partys commitment saving democracy impotent chamchas guts face media hold pc,-0.2625,0.0
7139,demshang2,IF 80% SAYING CHEAP WHY @RahulGandhi FINDING IT COSTLY #CONGRESS #BJP #RafaleScam,saying cheap finding costly congress bjp rafalescam,0.4,1.0
7140,kyakarogeyjankr,@RahulGandhi It looks like #BJP ruled from 1947 according to this Pappu.Cries not from 2014 but itis from 1947.Waiving farmers loan is temporary solution not permnnt. Nt even your party understood importance of small bussiness &amp; industries untill 1991 untl reforms.Aadivasi are still Aadivasi.,looks like bjp ruled according pappucries itis waiving farmers loan temporary solution permnnt nt even party understood importance small bussiness amp industries untill untl reformsaadivasi still aadivasi,-0.25,0.0
7141,RishiYadav1505,@RahulGandhisfan @RahulGandhi #RahulGandhi app logo ne decide nhi Kiya ki kon PM Banega n I'm dam sure that know one have the hope that they are able to defeat Modi ji in 2019. So #Mahagathbandhan will never work even though in exceptional situation if it's work than the scams will be twice as compared to UPA,rahulgandhi app logo ne decide nhi kiya ki kon pm banega n im dam sure know one hope able defeat modi ji mahagathbandhan never work even though exceptional situation work scams twice compared upa,0.5555555555555555,1.0
7142,AaDharmraj,#BJP Congress again lied that Gopinath Munde has been killed which has been rejected by head of Forensic science AIIMS who headed the postpartum. Shame on Rahul Gandhi and Congress,bjp congress lied gopinath munde killed rejected head forensic science aiims headed postpartum shame rahul gandhi congress,-0.2,0.0
7143,MAHESHL48140280,#RahulGandhi  Mr aleemuddin shut up and it the one who should slapped every day along with Rahul Gandhi. Mr third grade Gandhi shit eating CHAMCHA.  Is saale ko goli maro.,rahulgandhi mr aleemuddin shut one slapped every day along rahul gandhi mr third grade gandhi shit eating chamcha saale ko goli maro,-0.1,0.0
7144,MAHESHL48140280,#RahulGandhi yr congress govt after 94 days has not even registered fir in amritsar case and Rahul Gandhi doesn't have guts to talk about it.shameless Arminder and shameless Rahul Gandhi. U r arrogant idiots or yr police is incompetent.,rahulgandhi yr congress govt days even registered fir amritsar case rahul gandhi doesnt guts talk itshameless arminder shameless rahul gandhi u r arrogant idiots yr police incompetent,-0.575,0.0
7145,yogendraH1,"@RahulGandhi Dear Indians,
Wait for 100 days,
You will get relieve from Rahul Gandhi's Idiotic Statements.
#BJP #KarnatakaPolitics",dear indians wait days get relieve rahul gandhis idiotic statements bjp karnatakapolitics,-0.6666666666666666,0.0
7146,IamPankajTyagi,"Rahul Gandhi has gone invisible since his Dubai Visit.

Again lost in dreams or lost ?

Where is d secret place, Raga goes secretly again and again?

Only GPS device can do the trick.

#RahulGandhi #ModiOnceMore #NaMoAgain",rahul gandhi gone invisible since dubai visit lost dreams lost secret place raga goes secretly gps device trick rahulgandhi modioncemore namoagain,-0.4,0.0
7147,pkgeo129,@INCTharoorian @RahulGandhi I support the initiative initiated by #INC being as responsible Indian.,support initiative initiated inc responsible indian,0.2,1.0
7148,rameshrgowda81,"@SirShashiTharor @RahulGandhi Such a cheap thinking comes only from #congress since you guys do this way to gather public for Rallies,Modi rallies people come by their own whole heartily Man, Better congress understand well and we will must vanish Italian ruler from India in #LokSabhaElections2019 @BJP4India",cheap thinking comes congress since guys way gather public ralliesmodi rallies people come whole heartily man better congress understand well must vanish italian ruler india loksabhaelections,0.22000000000000003,1.0
7149,eccentricraj,@AllegedLowbrow @nirbhaisingh07 @ssingapuri @NaMo_SARKAAR #MadhyaPradesh OPTED #EMERGENCY POSTER BOY #1984sikhgenocide @OfficeOfKNath AS #CM UNLEASHED SPREE OF KILLING #BJP LEADERS NOT SPARED EVEN LADY WORKERS IS THIS LOVE @RahulGandhi HOW MANY CONG LEADERS KILLED @ChouhanShivraj,madhyapradesh opted emergency poster boy sikhgenocide cm unleashed spree killing bjp leaders spared even lady workers love many cong leaders killed,0.26666666666666666,1.0
7150,eccentricraj,@AllegedLowbrow @nirbhaisingh07 @NaMo_SARKAAR @ssingapuri @AmitShah FORGET ABOUT MORALITY TOPPLE BLOODY @OfficeOfKNath GOVT IT DOES NOT DESERVE TO BE IN POWER EVEN A DAY SHAME ON @INCIndia @RahulGandhi UNLEASHED SPREE OF KILLING #BJP LEADERS @ChouhanShivraj #MadhyaPradesh SAVE IT,forget morality topple bloody govt deserve power even day shame unleashed spree killing bjp leaders madhyapradesh save,-0.8,0.0
7151,ravi2706kumar,"If Modi supporters are Bhakts,Kejriwal supporters are Fools,what do you call Mamta or Rahul  Supporters? Green Brigades or Selective Sickularists? #Mamata2019Rally #UnitedIndiaRally #UnitedIndiaAtBrigade #BJP #UnitedAntiNationalsAtBrigade #WritingCommunity #writerscommunity",modi supporters bhaktskejriwal supporters foolswhat call mamta rahul supporters green brigades selective sickularists mamatarally unitedindiarally unitedindiaatbrigade bjp unitedantinationalsatbrigade writingcommunity writerscommunity,-0.2,0.0
7152,AnujTodi,@RahulGandhi Country wants to be free from Congress and pappu - don’t you realize that. Just your lust for power and others corrupt parties like you is forming this #mahaghatiyabandhan. Future of India is with #BJP and #Narendramodi,country wants free congress pappu dont realize lust power others corrupt parties like forming mahaghatiyabandhan future india bjp narendramodi,0.025000000000000022,1.0
7153,heyitsachyut,"No actually the matter is 
Everyone thinks ki Bura lagne ka copyright sirf unke pass hi hai 
Baaki samne wale to Rahul Gandhi hain ( I mean chutiya ) #rahulgandhi #shitlife",actually matter everyone thinks ki bura lagne ka copyright sirf unke pass hi hai baaki samne wale rahul gandhi hain mean chutiya rahulgandhi shitlife,-0.15625,0.0
7157,normally_crazy,@RahulGandhi in #MP #BJP leaders / workers are being killed &amp; attacked on a daily basis. What is your #chiefminister of #MP doing ? No reports so far in this #breakingnews era @BDUTT and other liberal media heads ?? @PMOIndia @HMOIndia this doesn't alarm you?,mp bjp leaders workers killed amp attacked daily basis chiefminister mp reports far breakingnews era liberal media heads doesnt alarm,-0.03333333333333333,0.0
7158,GururajKul,#RahulGandhi #KarnatakaPolitics  Rahul Ji  please have check on your Legislator and coilation partners. They are fighting like school kids. What kind of development will they bring.,rahulgandhi karnatakapolitics rahul ji please check legislator coilation partners fighting like school kids kind development bring,0.6,1.0
7159,vasundhar,"@INCIndia @RahulGandhi @ShashiTharoor @PChidambaram_IN @SachinPilot will you scrap Aadhaar and won’t make mandatory for everything ? Will you stop the stupidity #BJP IS DOING ? will you start with states you are in power ? Don’t waste our votes , be clear before hand",scrap aadhaar wont make mandatory everything stop stupidity bjp start states power dont waste votes clear hand,-0.23333333333333336,0.0
7160,ashishrswain86,"#RahulGandhi #SrikantJena #bjp #congress
Just guessing what former union minister SrikantJena will reveal about Rahul Gandhi
- Secrets of his foreign visits
- Involvement in sex scandals 
- Drug addiction
- Affairs with women leaders of party
- Link with foreign countries",rahulgandhi srikantjena bjp congress guessing former union minister srikantjena reveal rahul gandhi secrets foreign visits involvement sex scandals drug addiction affairs women leaders party link foreign countries,-0.08333333333333333,0.0
7163,onkarbhutada,@RahulGandhi Yes..only 100 days r left for ur crap...den @INCIndia will be completely wipedout...Hindustan will be #CongressMuktBharat #pappu will travel to Nani's home..#MeraBoothSabseMazboot #ModiOnceMore #ModiFor2019 #BJP #CongBacksTukdeGang,yesonly days r left ur crapden completely wipedouthindustan congressmuktbharat pappu travel nanis homemeraboothsabsemazboot modioncemore modifor bjp congbackstukdegang,0.05,1.0
7164,Mahadev_sd,"Many left wingers or so called liberals will write on twitter, on how democracy was saved by Rahul Gandhi, on how tolerance and and secularism will return back to Internet, society, people and how people will follow constitution.

#RahulGandhi",many left wingers called liberals write twitter democracy saved rahul gandhi tolerance secularism return back internet society people people follow constitution rahulgandhi,0.16666666666666666,1.0
7165,azherhusain,"@RahulGandhi Well said RG sir! 
India and its ppl are in deep distress and there seems to be no realisation and no course correction. The country is going for the worse under these Goons.

The only course correction is @INCIndia Led pro-people , pro-India Govt at centre in may 2019. #INC",well said rg sir india ppl deep distress seems realisation course correction country going worse goons course correction led propeople proindia govt centre may inc,-0.2,0.0
7166,Satishrathod100,"@ravicha47372787 @brainjal @Savitritvs @SGK19551 @SangoliR @ads7506 @Am_dilip @prasad_perla @chandan27648045 @MODI_FiredHindu @jyotsnavarma9 @yessirtns @faramroze @AdiMadhav @kailashkaushik8 @NiniHala @ThunderIndia93 @Dipesh28783256 @ChakdeIndia11 @Drsunandambal @KashmirSParihar @LD_VillageGuy @JaganNKaushik @dharmvirjangra9 @MajNS18 @praneelraja @colkt @BachaoIndiako @RaghavendraUp16 @vera_anz @gouranga1964 @nparama1951 @Vaidikah @Bangboy54466920 @LillyMaryPinto @Saliltoday @narendramodi @AmitShah @BJP4India @INCIndia @RahulGandhi Dear friend
Sorry can't reply
Last several hours, discussed MMS, Sonia, Congress
Now atleast myself developed fatigue
Let MMS. SG &amp; CONGRESS
Go to Hell
I am fully BJP and #NarendraModi  devoted man
#ModiForPM2019
And beyond",dear friend sorry cant reply last several hours discussed mms sonia congress atleast developed fatigue let mms sg amp congress go hell fully bjp narendramodi devoted man modiforpm beyond,-0.1,0.0
7167,NoisyBig,"#RahulGhandi asked #NarendraModi to ""Be a Man"". Is he not?
#BJP bhakths asked #Rahul to ""Be a Man"". Is he not?
#BJPMLA #SadhnaSingh says #Mayawati is not a Man or Women

Confused! We should start gender determination tests like in sports

Lets start with Modi, Rahul and Mayavati",rahulghandi asked narendramodi man bjp bhakths asked rahul man bjpmla sadhnasingh says mayawati man women confused start gender determination tests like sports lets start modi rahul mayavati,-0.4,0.0
7168,g_ruchika,@RahulGandhi why d hell r u having #BJP leaders killed is that your agenda to try and win Lok Sabha??,hell r u bjp leaders killed agenda try win lok sabha,0.30000000000000004,1.0
7170,_Swabhiman,"In the past! Sonia Gandhi was the fourth richest woman in the world. India was poor.
Now! India is the 6th richest country in the world.
#Modi is not in the rich list.
Where those taxes were going which we had paid?
Think about it
#ModiFor2019
#BJP
#NaMoAgain",past sonia gandhi fourth richest woman world india poor india th richest country world modi rich list taxes going paid think modifor bjp namoagain,-0.06875,0.0
7171,satisharma09,BJP is responsible for unrest in Kashmir : Farooq Abdullah | UNT why Abdullahs shift their accountibility to #Bjp whom they carried into Kashmir for lust of power @RahulGandhi @sudhirhp @GAMIR_INC @naqib_irfan @Luv_Datta @WithCongress,bjp responsible unrest kashmir farooq abdullah unt abdullahs shift accountibility bjp carried kashmir lust power,0.2,1.0
7172,CHAMANRAINA,Three rotten eggs @arunshourie @YashwantSinha @ShatruganSinha who couldn't get job in #BJP are in the fore front of @MamataOfficial rally to vomit haterate against @narendramodi We the people of India have the right to vote to decide our future Who are they? @koul903 @RahulGandhi,three rotten eggs couldnt get job bjp fore front rally vomit haterate people india right vote decide future,0.14285714285714285,1.0
7174,kumardurgesh262,"@RahulGandhi Sir, I pray to you as a #BigBrother and join hands with you that I want to leave the #BJP and come to #Congress.Please join us in your party, Sir #LokSabhaElection is near by 2019 and I also want to work hard with you in this election.I Request you.
Sir #RahulGandhi",sir pray bigbrother join hands want leave bjp come congressplease join us party sir loksabhaelection near also want work hard electioni request sir rahulgandhi,-0.09583333333333334,0.0
7176,0777satish,@EconomicTimes @ShashiTharoor @INCIndia Minus Rahul Gandhi as PM. #LokSabhaPolls #BJP but it can't run full term Mamata Maya will turn the table.,minus rahul gandhi pm loksabhapolls bjp cant run full term mamata maya turn table,0.12499999999999999,1.0
7177,gyanu_m,@SalmanAabdi @RahulGandhi Biugo- use this app and your face will also be on the Burj Khalifa. Using such false propaganda is lowering the reputation of Rahul Gandhi even further #RahulGandhi,biugo use app face also burj khalifa using false propaganda lowering reputation rahul gandhi even rahulgandhi,-0.25000000000000006,0.0
7178,AnupamTrivedi26,#BJP general secretary Saroj Pandey says in Dehradun: @RahulGandhi has become mature @CNNnews18,bjp general secretary saroj pandey says dehradun become mature,0.07500000000000001,1.0
7179,saptakdixit,"I was almost convinced to overlook @RahulGandhi s inexperience n support .bt cnt support unholy and corrupt alliance.
Sorry.
#NarendraModi
#ModiForPM2019
#BJP
#Congress",almost convinced overlook inexperience n support bt cnt support unholy corrupt alliance sorry narendramodi modiforpm bjp congress,-0.5,0.0
7180,i_namanmathur,"Thali ka baigan is Sinha. Following footsteps of @sherryontopp. Am very sure @INCIndia will join hands soon. Tough times ahead for @BJP4India. But if this opposition gang declares @RahulGandhi as their leader, #BJP will have it easier. @yadavakhilesh and #Mayawati confused (2/2)",thali ka baigan sinha following footsteps sure join hands soon tough times ahead opposition gang declares leader bjp easier mayawati confused,-0.07222222222222223,0.0
7181,disruptionist_,How powerful it was have been if @RahulGandhi had been present at today's #UnitedIndiaRally. Powerful potrayal to the people tat we are standing united to defeat the #BJP.,powerful present todays unitedindiarally powerful potrayal people tat standing united defeat bjp,0.19999999999999998,1.0
7183,theotherbose,"Though @MamataOfficial has managed quite a platoon at Kolakta today, the conspicuous absence of @RahulGandhi is bound to fuel speculation . Is the anti Modi faction finally taking shape? #Mamata2019Rally #MamataBanerjee #LokSabhaElections2019",though managed quite platoon kolakta today conspicuous absence bound fuel speculation anti modi faction finally taking shape mamatarally mamatabanerjee loksabhaelections,-0.00625,0.0
7188,ThodarumS,@INCIndia @Sattylaw Why did you support the reservation based on income for the forward castes? Just for votes? Many of us people now think that you have moved away from track. Just because #bjp is worst people may vote you. Think from the heart of #jawaharlalnehru and other forefathers @RahulGandhi,support reservation based income forward castes votes many us people think moved away track bjp worst people may vote think heart jawaharlalnehru forefathers,-0.25,0.0
7189,pmaliens,"@Sanjaykhandre2 @vrsrini @nramind @Iyervval @nsitharaman @IAF_MCC When will #RahulGandhi and #Congress learn that he horse is DEAD . 

There NEVER was a horse .

Now a #5YearChallenge to @RahulGandhi 

Tell the nation 5 things you have done for the country..

PLEASE don't share what #Modi has done or NOT done",rahulgandhi congress learn horse dead never horse yearchallenge tell nation things done country please dont share modi done done,-0.2,0.0
7190,chinmay_rd,"@PiyushGoyal @PiyushGoyalOffc Sir,Amazing cleanliness maintained at railway station,after long time travel seems worthy #SabKaSaathSabKaVikas truly visible in all sense !! @RahulGandhi don't know when you will learn from #BJP",siramazing cleanliness maintained railway stationafter long time travel seems worthy sabkasaathsabkavikas truly visible sense dont know learn bjp,0.14166666666666666,1.0
7192,Jag_Jeetyaa,"Dear @RahulGandhi I am inspired by your knowledge about Rafale. 

""I changed my name to Rafale Singh, Until Modi swearing-in ceremony""

#RahulGandhi #RafaleDeal #Rafale

RT if you are impressed as well",dear inspired knowledge rafale changed name rafale singh modi swearingin ceremony rahulgandhi rafaledeal rafale impressed well,1.0,1.0
7193,arian290360,"@DrGPradhan @RahulGandhi @narendramodi Data is of 2016 than #RafaleScam happened.

Seems the whole #BJP team is #Feku",data rafalescam happened seems whole bjp team feku,0.2,1.0
7195,YashSinghINC,"#youth of #India jst ned respons, respect &amp; responsibility,, nw 70% #youth #energy &amp; 30% exprnce  required in #Indian #Politics 2 outroot #bjp. Appoint #professional dynamic #youth. ACT NOW! @RahulGandhi @kumari_selja @ahmedpatel @ghulamnazad @avinashpandeinc @irobertvadra",youth india jst ned respons respect amp responsibility nw youth energy amp exprnce required indian politics outroot bjp appoint professional dynamic youth act,0.05,1.0
7196,VikramIyer_brd,"@JhaSanjay Sir just once, just once please say #INC is the most honest party in India and Gandhi parivaar is the most honest family in Indian Politics. Please sir ek baar just kehdo!",sir please say inc honest party india gandhi parivaar honest family indian politics please sir ek baar kehdo,0.6,1.0
7197,meet_92,@TimesNow @scribe_prashant Now today you must air a show on #BJP-RSSBreakup during prime time.. but we know by EOD you will make some fake news on Congress and will show that.... @OmarAbdullah @ndtv @sardesairajdeep @RahulGandhi #Faketimesnow,today must air show bjprssbreakup prime time know eod make fake news congress show faketimesnow,-0.5,0.0
7199,PureKathiyawadi,"@DeShobhaa @RahulGandhi Shobhaa De , is the 'accidential' writer of 20 books...Relax #RahulGandhi young voters are know india is safe under BJP government

Jay Hind",shobhaa de accidential writer booksrelax rahulgandhi young voters know india safe bjp government jay hind,0.3,1.0
